luz,jardin,sistema_de_seguridad,conservacion,vidrios_dobles,se_aceptan_mascotas,timestamp,carpinteria_interior,calefaccion,trastero,href,calle_asfaltada,tipo_de_casa,cocina_equipada,agua,emisiones,aire_acondicionado,terraza,armarios_empotrados,actualizacion,superficie,balcon,gastos_de_comunidad,urbanizado,superficie_construida,garaje,consumo,puerta_blindada,adaptado_a_personas_con_movilidad_reducida,identificador,ascensor,superficie_util,nombre,alcantarillado,planta,baños,portero_automatico,exterior,soleado,piscina,calle_alumbrada,precio_m2,precio,lavadero,orientacion,amueblado,interior,habitaciones,gas,tipo_suelo,carpinteria_exterior,superficie_solar,comedor,antiguedad,codigo_postal,ubicacion,agencia,chimenea,telefono
,,,En buen estado,,Si,2025-02-21 12:40:26,,Si,,https://www.pisos.com/alquilar/apartamento-platja_de_llevant-35067350297_526695/,,,Si,,Error al procesar emisiones,,Si,,2025-02-14,48.0,,,,48.0,,Error al procesar consumo,,,35067350297_526695,Si,48.0,"Apartamento en Avenida de Madrid, 18",,6.0,1.0,,Si,,Si,,2.0,104.0,,SIN ESPECIFICAR,Si,,1.0,,,,,Si,,,alicante,CONALQUILER.COM,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:29,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-calpe_calp_casco_antiguo-50902219312_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,920.0,,,Si,920.0,Si,Error al procesar consumo,Si,,50902219312_519306,,880.0,Chalet unifamiliar en Casco Antiguo,,,2.0,,,,Si,Si,2.0,2020.0,Si,SIN ESPECIFICAR,Si,,6.0,,,,1000.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:30,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-calpe_calp_casco_antiguo-50911228121_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,750.0,,,Si,750.0,Si,Error al procesar consumo,Si,,50911228121_519306,,600.0,Chalet unifamiliar en Casco Antiguo,,,2.0,,,,Si,Si,2.0,1740.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,920.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:34,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-benissa_pueblo-50840531909_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,750.0,,,Si,750.0,Si,Error al procesar consumo,Si,,50840531909_519306,,540.0,Chalet unifamiliar en Benissa Pueblo,,,2.0,,,,Si,Si,2.0,1730.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,980.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:35,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-benissa_pueblo-50910717064_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,790.0,,,Si,790.0,,Error al procesar consumo,Si,,50910717064_519306,,600.0,Chalet unifamiliar en Benissa Pueblo,,,2.0,,,,Si,Si,2.0,1610.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,930.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:36,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-centro_tradicional03001-50897188971_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1060.0,,,Si,1060.0,Si,Error al procesar consumo,Si,,50897188971_519306,,940.0,Chalet unifamiliar en Centro Tradicional,,,2.0,,,,Si,Si,1.0,1915.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1200.0,Si,,30010.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:37,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-calpe_calp_casco_antiguo-50834918096_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,990.0,,,Si,990.0,Si,Error al procesar consumo,Si,,50834918096_519306,,800.0,Chalet unifamiliar en Casco Antiguo,,,6.0,,,,Si,Si,3.0,3100.0,Si,SIN ESPECIFICAR,Si,,8.0,,,,1030.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:40,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-la_cometa_carrio_park-50837002569_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,930.0,,,Si,930.0,Si,Error al procesar consumo,Si,,50837002569_519306,,870.0,Chalet unifamiliar en La Cometa-Carrió Park,,,2.0,,,,Si,,1.0,1850.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,1000.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:45,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-benissa_pueblo-50841412732_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1000.0,,,Si,1000.0,Si,Error al procesar consumo,Si,,50841412732_519306,,950.0,Chalet unifamiliar en Benissa Pueblo,,,3.0,,,,Si,Si,2.0,2300.0,Si,SIN ESPECIFICAR,Si,,8.0,,,,1230.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:47,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-benissa_pueblo-50884185921_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1560.0,,,Si,1560.0,Si,Error al procesar consumo,Si,,50884185921_519306,,1100.0,Chalet unifamiliar en Benissa Pueblo,,,3.0,,,,Si,Si,1.0,2240.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,8000.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,,En buen estado,,Si,2025-02-21 12:41:19,,,,https://www.pisos.com/alquilar/casa-la_sella_la_xara_jesus_pobre-35854758768_526695/,,,Si,,Error al procesar emisiones,Si,Si,,2025-02-14,90.0,,,,90.0,Si,Error al procesar consumo,,,35854758768_526695,,90.0,Casa en calle Els Molins,,,1.0,,,,Si,,2.0,242.0,,SIN ESPECIFICAR,Si,,3.0,,,,,Si,,,alicante,CONALQUILER.COM,,
,Si,,En buen estado,,No,2025-02-21 12:42:08,,,,https://www.pisos.com/alquilar/apartamento-playa_del_arenal_bol_playa_del_cantal_roig-42506858326_526695/,,,Si,,Error al procesar emisiones,Si,Si,,2025-02-14,90.0,,,,90.0,Si,Error al procesar consumo,,,42506858326_526695,Si,90.0,"Apartamento en Avenida de Europa, 11",,18.0,2.0,,Si,,Si,,,88.0,,SIN ESPECIFICAR,Si,,3.0,,,,,,,,alicante,CONALQUILER.COM,,
,Si,,En buen estado,,,2025-02-21 12:42:17,,,,https://www.pisos.com/alquilar/apartamento-calpe_calp_casco_antiguo-42568043872_526695/,,,Si,,Error al procesar emisiones,Si,Si,,2025-02-14,55.0,,,,55.0,,Error al procesar consumo,,,42568043872_526695,Si,55.0,Apartamento en Avenida de los Ejércitos Españoles,,7.0,2.0,,,,Si,,2.0,110.0,,SIN ESPECIFICAR,Si,,2.0,,,,,,,,alicante,CONALQUILER.COM,,
,,,En buen estado,Si,Si,2025-02-21 12:44:10,,,,https://www.pisos.com/alquilar/apartamento-benicarlo_port-44264888104_527521/,,,Si,,Error al procesar emisiones,Si,Si,,2025-01-30,64.0,,,,64.0,Si,Error al procesar consumo,,Si,44264888104_527521,Si,64.0,"Apartamento en Plaza de los Mestres del Temple, 3",,4.0,1.0,Si,Si,Si,Si,,6.0,430.0,,NORESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,castellon_castello,INMOBILIARIA BEL. MAR,,
,Si,,En buen estado,,No,2025-02-21 12:44:11,,,,https://www.pisos.com/alquilar/piso-els_terrers-38372011314_526594/,,,Si,,"E, E",,Si,Si,2024-02-14,89.0,,,,89.0,Si,"E, E",,,38372011314_526594,Si,80.0,"Piso en Avinguda dels Frares, 10",,9.0,1.0,Si,Si,Si,Si,,39.0,3500.0,Si,SIN ESPECIFICAR,Si,,3.0,,Si,Si,,Si,Entre 30 y 50 años,,castellon_castello,LA FAVORITA HOLIDAYS,,
,Si,,En buen estado,,No,2025-02-21 12:44:12,,,,https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-33361520532_526253/,,,Si,,Error al procesar emisiones,,Si,Si,2025-01-17,65.0,,,,65.0,Si,Error al procesar consumo,,Si,33361520532_526253,Si,50.0,Apartamento en calle de Argentina,,2.0,1.0,,,,,,5.0,370.0,,ESTE,Si,,1.0,,,,,Si,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,,,En buen estado,,,2025-02-21 12:44:12,,,,https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-33386665316_526253/,,,,,Error al procesar emisiones,Si,,,2025-01-17,80.0,,,,80.0,Si,Error al procesar consumo,,,33386665316_526253,,55.0,Apartamento en calle de Colombia,,0.0,1.0,,,,Si,,5.0,460.0,,SURESTE,,,2.0,,,,,,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,,,En buen estado,,Si,2025-02-21 12:44:12,,,,https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-33360009374_526253/,,,,,Error al procesar emisiones,Si,Si,,2025-01-17,90.0,,,,90.0,,Error al procesar consumo,,,33360009374_526253,,60.0,Apartamento en calle de Argentina,,1.0,1.0,,,,Si,,4.0,437.0,,SIN ESPECIFICAR,Si,,2.0,,,,,,,,castellon_castello,AGENCE DELATTRE,,
,,,En buen estado,,Si,2025-02-21 12:44:13,,,,https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-33368414233_526253/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-01-17,65.0,,,,65.0,Si,Error al procesar consumo,,Si,33368414233_526253,Si,50.0,Apartamento en calle de Argentina,,3.0,1.0,Si,,,Si,,6.0,437.0,,SIN ESPECIFICAR,,,3.0,,,,,Si,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,Si,2025-02-21 12:44:13,,,,https://www.pisos.com/alquilar/piso-platja_nord_penismar-33385776774_526253/,,,Si,,Error al procesar emisiones,,Si,,2025-01-17,55.0,,,,55.0,Si,Error al procesar consumo,,Si,33385776774_526253,Si,49.0,Piso en Avenida de Valencia,,7.0,1.0,,,,Si,,6.0,347.0,,ESTE,,,1.0,,,,,Si,Entre 20 y 30 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,Si,2025-02-21 12:44:14,,,,https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-33432305960_526253/,,,Si,,Error al procesar emisiones,,Si,Si,2025-01-17,70.0,,,,70.0,Si,Error al procesar consumo,,,33432305960_526253,,55.0,Apartamento en calle Costa Rica,,1.0,2.0,,,,Si,,5.0,381.0,,NORTE,Si,,2.0,,,,,Si,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,Si,2025-02-21 12:44:14,,,,https://www.pisos.com/alquilar/apartamento-finca_del_moro_cap_blanc_font_nova-33399191891_526253/,,,Si,,Error al procesar emisiones,,Si,Si,2025-01-17,65.0,,,,65.0,,Error al procesar consumo,,,33399191891_526253,,50.0,Apartamento en calle de Irta,,0.0,1.0,Si,,,Si,,5.0,348.0,,SURESTE,,,2.0,,,,,Si,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,No,2025-02-21 12:44:17,Si,,,https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-33384489830_526253/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-01-17,65.0,,,,65.0,,Error al procesar consumo,,,33384489830_526253,,52.0,Apartamento en calle Costa Rica,,1.0,2.0,,,,Si,,5.0,381.0,,SURESTE,Si,,2.0,,,,,Si,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,Si,2025-02-21 12:44:18,,,,https://www.pisos.com/alquilar/casa-las_atalayas_u_r_m_i_cerro_mar-33349198015_526253/,,,,,Error al procesar emisiones,,Si,,2025-01-17,390.0,,,Si,390.0,,Error al procesar consumo,,,33349198015_526253,,140.0,Casa en Las Atalayas-U.R.M.I.-Cerro-Mar,,,2.0,,,,Si,,1.0,650.0,,ESTE,Si,,4.0,,,Si,,,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,Si,2025-02-21 12:44:18,,,,https://www.pisos.com/alquilar/chalet-las_atalayas_u_r_m_i_cerro_mar-33364833903_526253/,,,,,Error al procesar emisiones,,Si,Si,2025-01-17,150.0,,,,150.0,,Error al procesar consumo,,,33364833903_526253,,80.0,Chalet en calle de Panamá,,,3.0,,,,Si,,4.0,650.0,,NORESTE,,,3.0,,,,500.0,,Entre 20 y 30 años,,castellon_castello,AGENCE DELATTRE,,
,Si,,En buen estado,,Si,2025-02-21 12:44:19,,,,https://www.pisos.com/alquilar/chalet-las_atalayas_u_r_m_i_cerro_mar-33427354743_526253/,,,Si,,Error al procesar emisiones,,Si,,2025-01-17,500.0,,,,500.0,Si,Error al procesar consumo,,,33427354743_526253,,170.0,Chalet en calle Hungria,,,2.0,,,,Si,,1.0,650.0,,SIN ESPECIFICAR,,,4.0,,,,,Si,Entre 20 y 30 años,,castellon_castello,AGENCE DELATTRE,,
,,,En buen estado,,Si,2025-02-21 12:44:19,,,,https://www.pisos.com/alquilar/casa_adosada-finca_del_moro_cap_blanc_font_nova-33341931090_526253/,,Adosada,Si,,Error al procesar emisiones,,Si,,2025-01-17,80.0,,,,80.0,,Error al procesar consumo,,,33341931090_526253,,65.0,Casa adosada en calle de Irta,,,3.0,,,,Si,,5.0,437.0,,SURESTE,Si,,2.0,,,,,Si,Entre 10 y 20 años,,castellon_castello,AGENCE DELATTRE,,
,,,En buen estado,Si,Si,2025-02-21 12:44:20,Si,,,https://www.pisos.com/alquilar/piso-benicarlo_port-42529852626_527521/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-01-30,59.0,,,,59.0,Si,Error al procesar consumo,,,42529852626_527521,Si,59.0,"Piso en Passeig Marítimo, 5",,2.0,1.0,Si,Si,,,,5.0,350.0,Si,NORESTE,Si,,1.0,,Si,Si,,Si,Entre 10 y 20 años,,castellon_castello,INMOBILIARIA BEL. MAR,,
,,,En buen estado,,No,2025-02-21 12:44:21,Si,,,https://www.pisos.com/alquilar/apartamento-platja_de_la_conxa-35847349016_992700/,,,Si,,"D, D",Si,Si,Si,2025-02-07,70.0,,,,70.0,Si,"D, D",Si,Si,35847349016_992700,Si,65.0,Apartamento en Avinguda de les Columbretes,,10.0,1.0,Si,Si,,Si,,10.0,700.0,,ESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,castellon_castello,P & P GESTIÓN DE VIVIENDAS,,
,Si,Si,En buen estado,,,2025-02-21 12:44:22,,,Si,https://www.pisos.com/alquilar/apartamento-platja_morro_de_gos-44206006528_992700/,,,Si,,"D, D",Si,Si,Si,2025-02-07,85.0,,Si,,85.0,Si,"D, D",Si,Si,44206006528_992700,Si,80.0,Apartamento en Avinguda de València,,0.0,1.0,Si,Si,Si,Si,,8.0,700.0,,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,Si,Entre 20 y 30 años,,castellon_castello,P & P GESTIÓN DE VIVIENDAS,,
,,,En buen estado,Si,No,2025-02-21 12:44:27,,Si,,https://www.pisos.com/alquilar/piso-llandells-50844709672_990788/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-17,157.0,,,,157.0,Si,Error al procesar consumo,Si,,50844709672_990788,Si,137.0,"Piso en Carrer del Mestre Bayarri, 5",,1.0,2.0,Si,Si,Si,,,1.0,300.0,Si,SUR,Si,,3.0,,Si,Si,,Si,Menos de 5 años,,castellon_castello,JELBE INMOBILIARIA,,
,Si,,En buen estado,,Si,2025-02-21 12:44:27,,,,https://www.pisos.com/alquilar/apartamento-peniscola_peniscola_la_volta-50921725103_527521/,,,Si,,Error al procesar emisiones,,Si,Si,2025-01-30,48.0,,,,48.0,Si,Error al procesar consumo,,,50921725103_527521,Si,48.0,"Apartamento en Avenida del Papa Luna, 135",,1.0,1.0,,Si,Si,Si,,7.0,340.0,,ESTE,Si,,1.0,,Si,Si,,Si,Entre 20 y 30 años,,castellon_castello,INMOBILIARIA BEL. MAR,,
,Si,,Reformado,,,2025-02-21 12:44:30,,,,https://www.pisos.com/alquilar/apartamento-voramar-36744332633_515860/,,,,,Error al procesar emisiones,,Si,,2025-02-03,80.0,,,,80.0,,Error al procesar consumo,,Si,36744332633_515860,,70.0,Apartamento en Paseo de Pilar Coloma,,3.0,1.0,,,,,,9.0,750.0,,SURESTE,Si,,2.0,,,,,,,,castellon_castello,MEDITERRANEO CASAS,,
,Si,,En buen estado,Si,Si,2025-02-21 12:44:33,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-las_atalayas_u_r_m_i_cerro_mar-42569746956_527521/,Si,,Si,,"F, F",,Si,,2025-02-20,102.0,,,Si,102.0,,"F, F",,,42569746956_527521,,102.0,"Chalet unifamiliar en Camino de Cervera, 26",,,1.0,,,,Si,,5.0,510.0,,SURESTE,Si,,2.0,,Si,Si,220.0,Si,Entre 10 y 20 años,,castellon_castello,INMOBILIARIA BEL. MAR,,
,Si,Si,En buen estado,Si,,2025-02-21 12:44:38,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-las_atalayas_u_r_m_i_cerro_mar-50880187619_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,880.0,,,Si,880.0,Si,Error al procesar consumo,Si,,50880187619_519306,,850.0,Chalet unifamiliar en Las Atalayas-U.R.M.I.-Cerro-Mar,,,2.0,,,,Si,Si,1.0,1435.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,960.0,Si,Entre 5 y 10 años,,castellon_castello,SPAIN REALTY ESTATE,,
,Si,,Reformado,,No,2025-02-21 12:44:47,,Si,,https://www.pisos.com/alquilar/chalet_adosado-la_torre_almadrava-37503439747_515860/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-03,200.0,,,,200.0,,Error al procesar consumo,Si,Si,37503439747_515860,,180.0,"Chalet adosado en Carrer de Violant de Casalduch, 90",,,3.0,,,,Si,,1.0,215.0,Si,SURESTE,Si,,5.0,,Si,Si,,Si,,,castellon_castello,MEDITERRANEO CASAS,Si,
,Si,Si,En buen estado,,No,2025-02-21 12:45:28,,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45068955314_511366/,,,Si,,Error al procesar emisiones,Si,Si,,2024-06-28,95.0,Si,,,95.0,Si,Error al procesar consumo,Si,,45068955314_511366,Si,80.0,"Apartamento en Plaza de la Rosa de los Vientos, 14",,4.0,2.0,Si,Si,Si,Si,,13.0,1300.0,,ESTE,Si,,3.0,,Si,Si,,,Entre 5 y 10 años,,valencia,INMO SERVIMAR,,
,,Si,En buen estado,,Si,2025-02-21 12:45:48,,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-15037582467_511366/,,,Si,,Error al procesar emisiones,,Si,,2024-06-26,105.0,Si,,,105.0,,Error al procesar consumo,Si,Si,15037582467_511366,Si,90.0,"Apartamento en calle Paraninf, nº 4",,5.0,2.0,Si,Si,Si,,,7.0,800.0,Si,SURESTE,Si,,3.0,,,,,Si,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,,,2025-02-21 12:45:48,Si,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-881774588_511366/,,,Si,,Error al procesar emisiones,,Si,Si,2024-06-26,75.0,Si,,,75.0,Si,Error al procesar consumo,Si,Si,881774588_511366,Si,72.0,"Apartamento en Paseo de La Universidad , nº 8",,8.0,1.0,Si,Si,Si,Si,,9.0,680.0,,NOROESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,,,2025-02-21 12:45:49,Si,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-872929542_511366/,,,Si,,Error al procesar emisiones,,Si,Si,2024-07-23,78.0,,,,78.0,,Error al procesar consumo,Si,Si,872929542_511366,Si,75.0,"Apartamento en Paseo de La Universidad , nº 10",,0.0,1.0,Si,Si,Si,Si,,8.0,680.0,,NORESTE,Si,,2.0,,Si,Si,,Si,,,valencia,INMO SERVIMAR,,
,Si,,En buen estado,Si,Si,2025-02-21 12:45:49,Si,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-46675636034_511366/,,,Si,,Error al procesar emisiones,,Si,Si,2024-08-04,120.0,Si,,,120.0,,Error al procesar consumo,Si,,46675636034_511366,Si,105.0,"Apartamento en Plaza de la Rosa de los Vientos, 7",,-1.0,2.0,,Si,Si,,,6.0,800.0,,ESTE,Si,,3.0,,Si,Si,,,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,,Si,En buen estado,,Si,2025-02-21 12:45:51,,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45929023380_511366/,,,Si,,Error al procesar emisiones,Si,Si,,2024-07-24,65.0,Si,,,65.0,Si,Error al procesar consumo,Si,,45929023380_511366,Si,55.0,"Apartamento en Camino Vell de València, 78",,3.0,1.0,,Si,Si,Si,,12.0,800.0,Si,ESTE,Si,,1.0,,Si,,,Si,Entre 20 y 30 años,,valencia,INMO SERVIMAR,,
,,,En buen estado,Si,No,2025-02-21 12:45:52,,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45910018155_511366/,,,Si,,Error al procesar emisiones,Si,Si,Si,2024-07-26,105.0,,,,105.0,Si,Error al procesar consumo,Si,Si,45910018155_511366,Si,90.0,"Apartamento en Passeig de la Universitat, 10",,7.0,2.0,,Si,,Si,,9.0,1000.0,Si,ESTE,Si,,3.0,,Si,Si,,Si,Entre 5 y 10 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,Si,,2025-02-21 12:45:52,Si,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-15037801727_511366/,,,Si,,Error al procesar emisiones,,Si,Si,2024-07-23,100.0,Si,,,100.0,,Error al procesar consumo,Si,Si,15037801727_511366,Si,90.0,"Apartamento en Passeig de la Universitat, 8",,2.0,2.0,Si,Si,Si,Si,,8.0,800.0,Si,SURESTE,Si,,3.0,,Si,Si,,Si,Entre 5 y 10 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,,,2025-02-21 12:45:52,Si,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-100043408805_511366/,,,Si,,Error al procesar emisiones,,Si,Si,2024-07-23,75.0,Si,,,75.0,,Error al procesar consumo,Si,Si,100043408805_511366,Si,70.0,"Apartamento en Paseo  de La Universidad , nº 8",,3.0,1.0,Si,Si,,Si,,38.0,2900.0,,NOROESTE,Si,Si,2.0,,Si,Si,,Si,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,,,En buen estado,Si,,2025-02-21 12:45:53,Si,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-15023223780_511366/,,,Si,,Error al procesar emisiones,,Si,,2024-06-28,75.0,Si,,,75.0,,Error al procesar consumo,,Si,15023223780_511366,Si,53.0,"Apartamento en Carrer Illes Canàries, 20",,8.0,1.0,Si,Si,Si,,,10.0,785.0,,SURESTE,Si,,1.0,,Si,,,Si,Entre 20 y 30 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,Si,,2025-02-21 12:45:56,Si,,Si,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-945856909116497_109700/,,,Si,Si,Error al procesar emisiones,,Si,Si,2024-07-23,80.0,Si,,,80.0,,Error al procesar consumo,Si,Si,945856909116497_109700,Si,78.0,"Apartamento en calle Partida Redonda , nº 17",,1.0,2.0,Si,Si,Si,Si,,8.0,680.0,Si,ESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,Si
,Si,,En buen estado,,,2025-02-21 12:45:56,,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-15005644916_511366/,,,Si,,Error al procesar emisiones,,,Si,2024-06-26,65.0,Si,,,65.0,,Error al procesar consumo,Si,Si,15005644916_511366,Si,55.0,"Apartamento en calle Paraninf, nº 4",,1.0,2.0,,Si,Si,Si,,12.0,800.0,Si,SURESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,Si,,En buen estado,,Si,2025-02-21 12:45:56,,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45905088192_511366/,,,Si,,Error al procesar emisiones,Si,Si,Si,2024-07-23,85.0,,,,85.0,,Error al procesar consumo,Si,,45905088192_511366,,75.0,"Apartamento en Carrer Formentera, 9",,0.0,2.0,Si,Si,Si,,,11.0,1000.0,Si,ESTE,Si,,4.0,,Si,Si,,Si,Entre 30 y 50 años,,valencia,INMO SERVIMAR,,
,Si,,En buen estado,,,2025-02-21 12:45:57,Si,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-15001304606_511366/,,,Si,,Error al procesar emisiones,Si,Si,Si,2024-06-28,80.0,Si,,,80.0,Si,Error al procesar consumo,Si,Si,15001304606_511366,Si,68.0,"Apartamento en Passeig de la Universitat, 8",,1.0,2.0,Si,Si,Si,Si,,9.0,780.0,,SURESTE,Si,,2.0,,,,,Si,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,Si,,En buen estado,,No,2025-02-21 12:45:58,,Si,,https://www.pisos.com/alquilar/duplex-playa_de_gandia-45022669966_511366/,,,Si,,Error al procesar emisiones,Si,,Si,2024-06-28,70.0,Si,,,70.0,,Error al procesar consumo,Si,,45022669966_511366,Si,60.0,"Dúplex en Passeig de la Universitat, 7",,0.0,1.0,,Si,,Si,,10.0,750.0,,ESTE,Si,,1.0,,Si,Si,,,Entre 10 y 20 años,,valencia,INMO SERVIMAR,,
,,,En buen estado,,Si,2025-02-21 12:45:58,,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45875064995_511366/,,,Si,,Error al procesar emisiones,Si,Si,Si,2024-07-26,80.0,,,,80.0,,Error al procesar consumo,Si,,45875064995_511366,Si,70.0,"Apartamento en calle del Mare Nostrum, 24",,3.0,1.0,,Si,,,,12.0,1000.0,Si,ESTE,Si,,4.0,,Si,Si,,Si,Entre 30 y 50 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,,,2025-02-21 12:46:00,Si,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-15002843926_511366/,,,Si,,Error al procesar emisiones,Si,Si,Si,2024-06-28,70.0,Si,,,70.0,Si,Error al procesar consumo,Si,Si,15002843926_511366,Si,58.0,"Apartamento en Passeig de la Universitat, 6",,6.0,1.0,Si,Si,Si,Si,,11.0,800.0,,ESTE,Si,,2.0,,Si,Si,,Si,Entre 5 y 10 años,,valencia,INMO SERVIMAR,,
,Si,Si,En buen estado,,Si,2025-02-21 12:46:02,,Si,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45889224383_511366/,,,Si,,Error al procesar emisiones,Si,Si,Si,2024-07-30,75.0,Si,,,75.0,Si,Error al procesar consumo,Si,Si,45889224383_511366,Si,65.0,"Apartamento en Passeig de la Universitat, 8",,8.0,1.0,Si,Si,Si,Si,,10.0,800.0,Si,ESTE,Si,,2.0,,Si,Si,,Si,Entre 5 y 10 años,,valencia,INMO SERVIMAR,,
